Ensembl	Pvalue	FDR	Male	Female	Tissue	logFC	Type	Gene
ENST00000557416.5	9.0108245678957e-21	5.23252337531765e-19	1.45570446735395	2.46023809523809	Breast_Mammary_Tissue	-0.757080448722703	protein_coding	NDRG2
ENST00000557505.1	0.000279120559218011	0.00144543994591998	0.0707216494845361	0.125297619047619	Breast_Mammary_Tissue	-0.825135171189314	protein_coding	MCTP2
ENST00000557971.5	7.20064637953178e-08	8.34620375809366e-07	0.37298969072165	0.565595238095238	Breast_Mammary_Tissue	-0.600634218197969	protein_coding	PLEKHH1
ENST00000558498.5	1.50145168879116e-06	1.34442964194812e-05	2.20381443298969	1.39369047619048	Breast_Mammary_Tissue	0.661092560701702	protein_coding	ATP8B4
ENST00000558926.1	1.10123654560851e-18	5.61630638260342e-17	0.703642611683849	1.39464285714286	Breast_Mammary_Tissue	-0.986980962888641	protein_coding	AP3S2
ENST00000558991.1	1.33088023996762e-11	2.78771878836074e-10	0.295085910652921	0.450238095238095	Breast_Mammary_Tissue	-0.609553091643221	protein_coding	DUOX1
ENST00000559499.1	5.87636018541387e-06	4.65112719128911e-05	0.118659793814433	0.222261904761905	Breast_Mammary_Tissue	-0.90542951350234	protein_coding	PCSK6
ENST00000560479.3	1.81735267249232e-06	1.58612699764397e-05	0.17979381443299	0.0749404761904761	Breast_Mammary_Tissue	1.26252633764954	protein_coding	ATP8B4
ENST00000561795.5	0.00014051750274122	0.000790158344752884	0.064192439862543	0.11452380952381	Breast_Mammary_Tissue	-0.835172264189904	protein_coding	ACSM3
ENST00000562025.1	2.16468280966961e-06	1.85070913683852e-05	1.08443298969072	0.662083333333334	Breast_Mammary_Tissue	0.711856188534908	protein_coding	PMM2
ENST00000562471.2	3.22455031534638e-12	7.44566440925453e-11	0.252302405498282	0.412380952380952	Breast_Mammary_Tissue	-0.7088237357567	lincRNA	RP11-7K24.3
ENST00000563425.2	4.57712044309536e-12	1.03249274610593e-10	2.85309278350515	1.74369047619048	Breast_Mammary_Tissue	0.710382695635702	protein_coding	CDH5
ENST00000563941.5	5.78080503731248e-08	6.84937808966419e-07	0.0365635738831615	0.155892857142857	Breast_Mammary_Tissue	-2.09207582897893	protein_coding	MSLN
ENST00000565912.1	1.1926542061731e-18	5.92789569424173e-17	0.933367697594502	3.02625	Breast_Mammary_Tissue	-1.69701373037887	protein_coding	CX3CL1
ENST00000565938.1	1.75795228174884e-08	2.28611754599933e-07	0.179518900343643	0.101428571428571	Breast_Mammary_Tissue	0.823671641191069	lincRNA	RP11-326A19.4
ENST00000567387.5	1.39142614544909e-15	4.74460136224356e-14	0.189072164948454	0.470714285714286	Breast_Mammary_Tissue	-1.31591465154252	protein_coding	ACSM3
ENST00000569530.1	1.12562152212301e-10	2.08257735875439e-09	0.83319587628866	0.491845238095238	Breast_Mammary_Tissue	0.760451264349514	protein_coding	PECAM1
ENST00000569740.5	3.77547563004397e-40	1.70332035155445e-37	0.366013745704468	2.33196428571429	Breast_Mammary_Tissue	-2.67157595839551	lincRNA	LINC02188
ENST00000569934.1	2.16454976914061e-06	1.85070913683852e-05	0.425670103092783	0.253511904761905	Breast_Mammary_Tissue	0.747682269217472	protein_coding	ADAMTS7
ENST00000570305.5	0.000259269905356024	0.00136156746589862	0.78426116838488	0.516547619047619	Breast_Mammary_Tissue	0.602432815972455	protein_coding	ACSM5
ENST00000570479.1	2.32488062836821e-25	2.19926207828702e-23	8.78481099656357	14.1568452380952	Breast_Mammary_Tissue	-0.688416653539278	protein_coding	SCPEP1
ENST00000570480.5	2.77523519605503e-23	2.03459430310784e-21	0.208831615120275	0.43952380952381	Breast_Mammary_Tissue	-1.07360118123024	protein_coding	SCPEP1
ENST00000570773.5	1.03889985488426e-08	1.40395107117423e-07	0.269450171821306	0.433630952380952	Breast_Mammary_Tissue	-0.686449232589019	protein_coding	ATP2A3
ENST00000570820.1	3.59493417562743e-25	3.24373676000844e-23	2.53910652920962	5.50625	Breast_Mammary_Tissue	-1.11674918894195	protein_coding	SERPINF1
ENST00000571220.1	1.24347174737247e-20	7.0805454352811e-19	0.504295532646048	0.898630952380952	Breast_Mammary_Tissue	-0.833459309713966	protein_coding	ACAP1
ENST00000571880.1	5.11047945576575e-14	1.47650059153035e-12	0.239312714776632	0.424285714285714	Breast_Mammary_Tissue	-0.826139054000344	protein_coding	RAB40B
ENST00000573487.5	3.10357932723057e-14	9.14698128352125e-13	0.267113402061856	0.482678571428572	Breast_Mammary_Tissue	-0.853610416484124	protein_coding	TMEM159
ENST00000574792.1	7.60101087918176e-08	8.74116251105902e-07	0.234673539518901	0.35202380952381	Breast_Mammary_Tissue	-0.585017829679388	protein_coding	TSSK3
ENST00000576204.5	2.11458639711588e-06	1.81316509050945e-05	0.652096219931271	0.353988095238095	Breast_Mammary_Tissue	0.881384014040277	protein_coding	ABCC6
ENST00000576217.1	0.00197031053980224	0.00788796676855981	0.350618556701031	0.201309523809524	Breast_Mammary_Tissue	0.800486926889492	protein_coding	PAM16
ENST00000577123.5	1.65434010972392e-11	3.39255410612965e-10	2.99347079037801	1.93791666666667	Breast_Mammary_Tissue	0.627312658783425	lincRNA	RP11-473M20.9
ENST00000577500.5	7.64396437351745e-12	1.65431184688855e-10	2.10278350515464	3.30107142857143	Breast_Mammary_Tissue	-0.650634032780841	protein_coding	LLGL2
ENST00000577772.5	6.17566279758453e-06	4.86178017554809e-05	0.493711340206185	0.327142857142857	Breast_Mammary_Tissue	0.593747012009533	protein_coding	CCDC102B
ENST00000578277.1	1.73036864897601e-18	8.38728274896225e-17	1.33089347079038	2.71422619047619	Breast_Mammary_Tissue	-1.02814585530373	protein_coding	PLXDC1
ENST00000579222.1	2.06581314158042e-13	5.48235026034803e-12	1.34707903780069	0.810654761904762	Breast_Mammary_Tissue	0.732674959495766	protein_coding	PRR29
ENST00000583437.2	3.94737745989224e-10	6.63363002930315e-09	0.221168384879725	0.386845238095238	Breast_Mammary_Tissue	-0.806611342050977	protein_coding	TMEM98
ENST00000584610.2	3.53970646662218e-05	0.000230159406061409	25.8546735395189	16.6984523809524	Breast_Mammary_Tissue	0.63071068902896	protein_coding	FASN
ENST00000585527.1	1.03785368946761e-10	1.92626958504036e-09	0.14298969072165	0.225654761904762	Breast_Mammary_Tissue	-0.658206088255409	protein_coding	LINGO3
ENST00000585620.1	6.32012408784456e-05	0.00038936478755471	0.17979381443299	0.114047619047619	Breast_Mammary_Tissue	0.656707059632379	lincRNA	CTC-296K1.3
ENST00000585715.1	1.06855638804692e-07	1.20986162469019e-06	0.0272164948453608	0.109464285714286	Breast_Mammary_Tissue	-2.00790706446185	protein_coding	FUT3
ENST00000587270.5	1.55385779469942e-16	6.36325718081938e-15	7.38635738831615	12.9670833333333	Breast_Mammary_Tissue	-0.811919038810581	protein_coding	PPP1R13L
ENST00000587491.5	1.15486604451006e-06	1.07342145024588e-05	4.63989690721649	2.9625	Breast_Mammary_Tissue	0.647277596794576	protein_coding	SEC14L1
ENST00000589419.1	2.30188207142926e-06	1.95943952814697e-05	0.0847422680412371	0.161130952380952	Breast_Mammary_Tissue	-0.927080007941648	protein_coding	CCBE1
ENST00000589672.2	4.2666179467058e-18	1.9703712013724e-16	0.301683848797251	0.789702380952381	Breast_Mammary_Tissue	-1.38827157888976	protein_coding	PLPP2
ENST00000590333.5	4.13041344725885e-15	1.34582638156518e-13	0.716563573883161	1.31791666666667	Breast_Mammary_Tissue	-0.87909253810851	protein_coding	BRSK1
ENST00000591280.5	3.01147711085395e-06	2.50462692507904e-05	2.85690721649485	1.85904761904762	Breast_Mammary_Tissue	0.619890457755471	protein_coding	ANKRD29
ENST00000591493.1	1.13862125706248e-08	1.53165451208061e-07	0.623024054982818	0.934880952380952	Breast_Mammary_Tissue	-0.585494797261256	protein_coding	TJP3
ENST00000591629.1	3.58946642562671e-18	1.67081115764291e-16	0.0505154639175257	0.110178571428571	Breast_Mammary_Tissue	-1.12504666027637	lincRNA	RP11-244M2.1
ENST00000591968.1	0.000428678196723153	0.00210569315224564	1.70567010309278	0.871011904761905	Breast_Mammary_Tissue	0.969574296789685	protein_coding	PEPD
ENST00000592016.1	7.27126130124979e-14	2.07019162775874e-12	0.536941580756014	0.961369047619047	Breast_Mammary_Tissue	-0.840325223470731	lincRNA	CTD-2008P7.9
ENST00000592057.1	0.00126971510003373	0.00542775441814711	0.0760824742268041	0.140416666666667	Breast_Mammary_Tissue	-0.884078116587434	protein_coding	FAM198B
ENST00000592076.5	0.000420212796957697	0.00207279062586787	0.242852233676976	0.143095238095238	Breast_Mammary_Tissue	0.76310309282399	protein_coding	TMC6
ENST00000592083.5	6.92089744436969e-10	1.12752954197856e-08	1.43	2.19184523809524	Breast_Mammary_Tissue	-0.616130789016121	protein_coding	ERCC1
ENST00000592225.1	2.85905430694484e-10	4.87452136925333e-09	0.109759450171821	0.180416666666667	Breast_Mammary_Tissue	-0.71698745950262	protein_coding	MAP4K1
ENST00000592318.1	1.40842744787234e-10	2.54951450054669e-09	0.156185567010309	0.283928571428571	Breast_Mammary_Tissue	-0.862266891940928	protein_coding	EPS8L1
ENST00000592539.6	1.24762275396239e-07	1.39643271984531e-06	0.0603780068728522	0.1075	Breast_Mammary_Tissue	-0.832241621602006	protein_coding	BRSK1
ENST00000593640.5	7.76290595789978e-13	1.89706014346176e-11	0.0345704467353952	0.190059523809524	Breast_Mammary_Tissue	-2.45884016789409	lincRNA	LINC01198
ENST00000593880.1	8.81814235812212e-09	1.21690364542085e-07	0.317766323024055	0.523392857142857	Breast_Mammary_Tissue	-0.719928000235789	protein_coding	ZNF334
ENST00000593903.1	7.64140919620026e-12	1.65431184688855e-10	0.975635738831615	1.52220238095238	Breast_Mammary_Tissue	-0.641745669780152	lincRNA	CTD-2626G11.2
ENST00000595016.1	2.84610135065345e-16	1.09818318563043e-14	0.395979381443299	0.734404761904762	Breast_Mammary_Tissue	-0.891150101807826	protein_coding	MYH14
ENST00000595369.1	1.20160290039899e-22	8.59439147663421e-21	0.255257731958763	0.511309523809524	Breast_Mammary_Tissue	-1.00224223621993	protein_coding	SH2D3A
ENST00000596323.1	4.95880844166899e-14	1.44123153752754e-12	0.432611683848797	0.724345238095238	Breast_Mammary_Tissue	-0.743604850159523	protein_coding	ZNF334
ENST00000596951.5	8.78084424370766e-17	3.75909864885733e-15	0.338522336769759	0.671666666666667	Breast_Mammary_Tissue	-0.988494402416726	protein_coding	FCHO1
ENST00000599107.1	1.14322599242057e-15	3.96746771925837e-14	0.0396563573883162	0.140833333333333	Breast_Mammary_Tissue	-1.82836476982383	protein_coding	KCNN4
ENST00000599826.5	1.80588499582145e-06	1.58082320902878e-05	0.11446735395189	0.0536904761904762	Breast_Mammary_Tissue	1.09219809528945	protein_coding	FUT1
ENST00000600224.1	3.85498217059884e-05	0.00024763932563595	4.38876288659794	2.52208333333333	Breast_Mammary_Tissue	0.799198382041789	protein_coding	LIPE
ENST00000600729.1	3.87016762114707e-19	2.02665474089532e-17	0.066254295532646	0.174702380952381	Breast_Mammary_Tissue	-1.39881337189698	protein_coding	MIA-RAB4B
ENST00000602579.1	1.20474090030993e-15	4.15635610606924e-14	0.0991408934707904	0.184821428571429	Breast_Mammary_Tissue	-0.898579869704523	lincRNA	RP11-276H19.2
ENST00000603181.5	1.7827137763709e-23	1.35787224654744e-21	0.830274914089348	3.20232142857143	Breast_Mammary_Tissue	-1.94745710914332	protein_coding	FXYD3
ENST00000603439.1	1.05601579495618e-11	2.24403356428188e-10	0.689725085910652	0.315297619047619	Breast_Mammary_Tissue	1.1293071641933	lincRNA	RP11-116D17.3
ENST00000604404.5	2.2491972590168e-21	1.38858336043511e-19	2.62398625429553	7.34559523809524	Breast_Mammary_Tissue	-1.48511923946812	protein_coding	FXYD3
ENST00000604507.5	4.28024581692095e-05	0.000272865670828711	49.3668041237113	31.7791666666666	Breast_Mammary_Tissue	0.635459957918007	protein_coding	AKR1C2
ENST00000605009.1	7.34240516979254e-08	8.47700911827426e-07	1.27749140893471	0.573333333333333	Breast_Mammary_Tissue	1.15586752493792	lincRNA	RP11-238F2.1
ENST00000605042.1	0.00029916008313381	0.00153237894111772	0.233539518900344	0.367440476190476	Breast_Mammary_Tissue	-0.653843858968294	protein_coding	FBXW7
ENST00000605151.1	9.51405498008166e-15	3.01621256530697e-13	0.099553264604811	0.192619047619048	Breast_Mammary_Tissue	-0.952209843289097	protein_coding	BARX2
ENST00000605707.1	4.62198777060137e-06	3.71031651419152e-05	0.160515463917526	0.0966071428571428	Breast_Mammary_Tissue	0.732510525122699	lincRNA	NAMA
ENST00000606279.1	8.21197017306963e-21	4.84095634109792e-19	0.044914089347079	0.20297619047619	Breast_Mammary_Tissue	-2.17607051824563	lincRNA	CTD-2342N23.3
ENST00000606715.3	8.8906765412276e-16	3.16023138874545e-14	0.428041237113402	0.843571428571428	Breast_Mammary_Tissue	-0.9787604411688	protein_coding	SHANK2
ENST00000607624.1	1.75677666510896e-16	7.01182013628064e-15	0.927628865979381	1.74922619047619	Breast_Mammary_Tissue	-0.915097234982052	lincRNA	RP11-379F4.7
ENST00000607856.1	3.42499818567126e-06	2.81733721724571e-05	0.229725085910653	0.434404761904762	Breast_Mammary_Tissue	-0.91913151073329	lincRNA	AC008592.8
ENST00000608214.1	1.15691195048237e-21	7.45636108744954e-20	0.0348109965635739	0.160654761904762	Breast_Mammary_Tissue	-2.20634872279524	lincRNA	RP11-480C22.1
ENST00000608289.1	6.14481383328291e-07	6.06722780003439e-06	0.105945017182131	0.159285714285714	Breast_Mammary_Tissue	-0.58830114666381	lincRNA	CMP21-97G8.2
ENST00000608358.1	3.53895720335615e-18	1.66047871981471e-16	0.148178694158076	0.270119047619048	Breast_Mammary_Tissue	-0.866257351049355	lincRNA	RP11-305L7.7
ENST00000608373.1	4.42913875058103e-20	2.49777872809209e-18	0.627044673539519	1.1475	Breast_Mammary_Tissue	-0.871854017623531	lincRNA	AC006946.16
ENST00000608713.1	4.51949482207838e-22	3.04676288867698e-20	0.386426116838488	0.941785714285715	Breast_Mammary_Tissue	-1.28520623605006	protein_coding	POLR2F
ENST00000608785.1	4.09845858195403e-32	7.75401922037432e-30	0.0324398625429553	0.18125	Breast_Mammary_Tissue	-2.48214138356138	lincRNA	RP11-290F5.1
ENST00000609206.2	8.18055862715146e-19	4.20868213581082e-17	0.0424054982817869	0.102321428571428	Breast_Mammary_Tissue	-1.27078507045817	lincRNA	CTA-268H5.14
ENST00000609602.1	9.30514288711277e-17	3.95468572702293e-15	0.0468728522336769	0.105119047619048	Breast_Mammary_Tissue	-1.16519961875382	lincRNA	LINC00896
ENST00000609630.1	1.623877930152e-05	0.000115442958307169	0.0721305841924399	0.108809523809524	Breast_Mammary_Tissue	-0.593121823895439	lincRNA	DGCR9
ENST00000610683.4	1.84365407078171e-34	5.14906244054035e-32	0.0251890034364261	0.189047619047619	Breast_Mammary_Tissue	-2.90788372913867	lincRNA	RP11-290F5.1
ENST00000610827.4	7.31024298321827e-08	8.45652368768741e-07	0.0512027491408935	0.194107142857143	Breast_Mammary_Tissue	-1.92256003052846	protein_coding	TGM5
ENST00000611979.4	9.34024196681662e-10	1.51327400926463e-08	0.187903780068729	0.300178571428571	Breast_Mammary_Tissue	-0.675826902480786	protein_coding	MAP3K9
ENST00000612016.1	1.72493040818257e-06	1.5167491520226e-05	3.96841924398626	2.53732142857143	Breast_Mammary_Tissue	0.645258155435028	protein_coding	VWF
ENST00000612179.1	1.73067657094246e-13	4.63489410437329e-12	0.232268041237113	0.0876785714285714	Breast_Mammary_Tissue	1.40549446379121	protein_coding	COMP
ENST00000612798.4	2.04813014924865e-05	0.000143173817942114	0.179003436426117	0.275714285714286	Breast_Mammary_Tissue	-0.623186736368057	protein_coding	LSP1
ENST00000613361.1	2.93234236267661e-14	8.73004464827325e-13	0.187938144329897	0.320654761904762	Breast_Mammary_Tissue	-0.77076292320833	lincRNA	RP5-965G21.3
ENST00000614517.1	3.48074349568757e-07	3.65852340541355e-06	0.508659793814433	1.04982142857143	Breast_Mammary_Tissue	-1.04537098238766	lincRNA	CARMN
ENST00000614721.1	1.50031445181187e-24	1.25704917998238e-22	0.453505154639175	1.37535714285714	Breast_Mammary_Tissue	-1.60061544201638	protein_coding	ACSM3
ENST00000614853.1	1.30176095744457e-19	7.00442937193798e-18	1.02993127147766	0.587321428571429	Breast_Mammary_Tissue	0.81032588688444	lincRNA	LINC01197
ENST00000615826.1	2.7523405944739e-33	6.14688627541549e-31	0.0578350515463917	0.278988095238095	Breast_Mammary_Tissue	-2.2701875382786	lincRNA	PICSAR
ENST00000616981.4	1.54438074591447e-05	0.000110730966684454	0.101855670103093	0.0244047619047619	Breast_Mammary_Tissue	2.06129171267086	protein_coding	SLC2A14
ENST00000617298.1	0.000402996659575821	0.00200472892995097	0.14745704467354	0.0811904761904761	Breast_Mammary_Tissue	0.860912336594691	lincRNA	RP11-403A3.3
ENST00000617730.1	1.03976161879122e-05	7.77831874261541e-05	0.0689347079037801	0.107380952380952	Breast_Mammary_Tissue	-0.639435652772722	lincRNA	WI2-87327B8.2
ENST00000619186.4	0.00063653967684717	0.00298425675836023	0.0894845360824742	0.137202380952381	Breast_Mammary_Tissue	-0.616595222280588	protein_coding	TP53
ENST00000619420.4	2.75983552840964e-16	1.07909569160817e-14	2.42285223367698	1.12494047619048	Breast_Mammary_Tissue	1.10685775319504	protein_coding	SNX10
ENST00000619942.3	2.26540925539881e-18	1.08906764614049e-16	0.0238144329896907	0.130238095238095	Breast_Mammary_Tissue	-2.45124340078487	lincRNA	FAM30A
ENST00000621761.4	1.34614846518059e-10	2.45191327586465e-09	6.84498281786942	4.35535714285714	Breast_Mammary_Tissue	0.652255894214033	protein_coding	DHRS4L2
ENST00000621795.1	2.06473252155518e-31	3.36379339970031e-29	0.626941580756014	1.71035714285714	Breast_Mammary_Tissue	-1.44789468622893	protein_coding	PLPP2
ENST00000623050.1	3.56275076062464e-07	3.72519698804006e-06	0.525670103092783	0.815119047619047	Breast_Mammary_Tissue	-0.632853093871944	lincRNA	RP11-717F1.2
ENST00000623106.3	3.38041900547563e-06	2.78848909523411e-05	0.132714776632302	0.205297619047619	Breast_Mammary_Tissue	-0.629387884639728	lincRNA	CH507-154B10.1
ENST00000623374.1	0.000259313019507034	0.00136156746589862	0.199931271477663	0.321964285714286	Breast_Mammary_Tissue	-0.687396521182714	lincRNA	CH507-338C24.1
ENST00000624350.1	3.55591150293554e-10	6.0102077708118e-09	0.326735395189004	0.498690476190476	Breast_Mammary_Tissue	-0.610021901053612	lincRNA	CH17-264L24.1
ENST00000624726.1	3.71832648386444e-10	6.26666230685774e-09	0.48106529209622	0.896011904761905	Breast_Mammary_Tissue	-0.897285185018689	protein_coding	GSTM2
ENST00000625301.1	1.08945708453454e-19	6.02798660452367e-18	0.0970103092783505	0.29	Breast_Mammary_Tissue	-1.57984292458616	protein_coding	MAP1LC3B2
ENST00000626538.1	1.83393296694658e-24	1.51108725506904e-22	0.101030927835052	0.341488095238095	Breast_Mammary_Tissue	-1.75703828305776	lincRNA	BLACAT1
ENST00000627127.1	1.08243124520897e-27	1.29560392921441e-25	0.0634020618556701	0.288154761904762	Breast_Mammary_Tissue	-2.18424219804262	lincRNA	PCAT14
ENST00000634331.1	3.13036738156037e-25	2.91422296711929e-23	0.260103092783505	1.00559523809524	Breast_Mammary_Tissue	-1.95089426412167	lincRNA	RP11-297A16.4
ENST00000634966.1	4.25537687731955e-06	3.43771148560319e-05	0.108144329896907	0.186904761904762	Breast_Mammary_Tissue	-0.789345300610089	lincRNA	LINC01759
ENST00000635072.1	8.87271413627249e-06	6.74073424990132e-05	0.114707903780069	0.0633333333333333	Breast_Mammary_Tissue	0.856927883731886	lincRNA	LINC01358
ENST00000635301.1	1.24762859686563e-26	1.30666816439588e-24	0.136116838487973	0.601785714285715	Breast_Mammary_Tissue	-2.14440431101528	lincRNA	RP11-297A16.4
ENST00000635852.1	4.3776830227679e-34	1.16705049675153e-31	0.554501718213058	2.44886904761905	Breast_Mammary_Tissue	-2.1428517924424	lincRNA	LINC02009
ENST00000636091.1	1.97690979445256e-11	3.99812963602216e-10	0.168625429553265	0.382797619047619	Breast_Mammary_Tissue	-1.18275973820006	protein_coding	FTO
ENST00000637610.1	5.28957556831156e-07	5.29408885804561e-06	0.0543298969072164	0.10202380952381	Breast_Mammary_Tissue	-0.909087661883654	protein_coding	RP11-446E24.4
ENST00000638010.1	4.36292628508494e-07	4.48135948546816e-06	0.464089347079038	0.923869047619048	Breast_Mammary_Tissue	-0.993285791967755	protein_coding	ALDH7A1
ENST00000312087.10	0.00027640583109954	0.00870288175314985	0.0753386454183267	0.144435483870968	Esophagus_Gastroesophageal_Junction	-0.938963217600096	protein_coding	NSD2
ENST00000467593.1	0.000386574722511773	0.0099876755101126	0.378167330677291	0.249838709677419	Esophagus_Gastroesophageal_Junction	0.598027712840483	protein_coding	PSMB9
ENST00000467959.1	0.000348509333679558	0.00941938821212262	0.168725099601594	0.335241935483871	Esophagus_Gastroesophageal_Junction	-0.990528021968708	protein_coding	IKBKAP
ENST00000487605.1	5.58941591307916e-05	0.00553856151681107	1.22123505976096	0.77758064516129	Esophagus_Gastroesophageal_Junction	0.651276698550108	protein_coding	FGD5
ENST00000489928.1	0.0002409219660075	0.00827676945562791	0.527490039840638	0.310967741935484	Esophagus_Gastroesophageal_Junction	0.762378921900722	protein_coding	ABHD4
ENST00000520259.1	3.59055353070869e-08	2.10585964576065e-05	0.100278884462151	0.0537903225806451	Esophagus_Gastroesophageal_Junction	0.898599306412498	lincRNA	RP11-333A23.4
ENST00000529582.5	3.321010333476e-05	0.00457913443002069	10.53	7.00040322580645	Esophagus_Gastroesophageal_Junction	0.588995507033814	protein_coding	LTBP3
ENST00000532709.5	0.00021150201877009	0.00795640821708554	0.342470119521913	0.219677419354839	Esophagus_Gastroesophageal_Junction	0.640591535851816	protein_coding	PRCP
ENST00000533914.1	4.8949532441681e-05	0.00553856151681107	0.273545816733068	0.17508064516129	Esophagus_Gastroesophageal_Junction	0.643762887778216	protein_coding	HTATIP2
ENST00000559499.1	1.0875428769224e-05	0.00318921948657493	0.28207171314741	0.158064516129032	Esophagus_Gastroesophageal_Junction	0.835548462403892	protein_coding	PCSK6
ENST00000573924.1	0.000133670340514395	0.00724891699688999	0.581633466135458	0.961209677419355	Esophagus_Gastroesophageal_Junction	-0.72474089183146	protein_coding	RPA1
ENST00000582035.1	2.35057541567431e-05	0.00423786176395499	0.608286852589641	0.392903225806451	Esophagus_Gastroesophageal_Junction	0.630577809745329	protein_coding	PLEKHM1
ENST00000608373.1	2.14907878032947e-12	1.40048300518137e-09	0.323306772908367	0.179032258064516	Esophagus_Gastroesophageal_Junction	0.85268417463397	lincRNA	AC006946.16
ENST00000632133.1	0.000288884697140796	0.00870300154287582	0.765697211155378	0.481935483870968	Esophagus_Gastroesophageal_Junction	0.667933975178256	protein_coding	B2M
ENST00000259089.8	2.71626951638943e-06	0.001137922908116	0.563719008264462	0.33140625	Esophagus_Mucosa	0.766375404461487	protein_coding	BLK
ENST00000520259.1	5.97691086153018e-11	3.50545822028745e-08	0.114545454545455	0.05390625	Esophagus_Mucosa	1.08739575319709	lincRNA	RP11-333A23.4
ENST00000535163.1	3.99342573030213e-07	0.000212922199165654	0.152479338842975	0.07921875	Esophagus_Mucosa	0.944699926669825	lincRNA	RP11-428G5.5
ENST00000409414.1	2.54150767861848e-05	0.0062108093896239	0.928698224852071	0.538700564971752	Esophagus_Muscularis	0.785726299070172	protein_coding	CYSRT1
ENST00000436804.1	2.6644734069601e-05	0.00625085461272839	0.786508875739645	0.519491525423729	Esophagus_Muscularis	0.598362832193545	lincRNA	XXbac-BPG13B8.10
ENST00000449713.1	9.44825868338202e-12	6.15711524200395e-09	0.237278106508876	0.38180790960452	Esophagus_Muscularis	-0.686268000020705	lincRNA	AP001065.15
ENST00000514568.2	8.54167710718791e-07	0.000357835258811837	0.229822485207101	0.149830508474576	Esophagus_Muscularis	0.617188539107419	lincRNA	RP11-20D14.6
ENST00000559499.1	1.93355501887627e-05	0.00567015009285465	0.224319526627219	0.148587570621469	Esophagus_Muscularis	0.594241770791793	protein_coding	PCSK6
ENST00000391394.3	4.6011234560679e-15	2.99839878553758e-12	1.87030716723549	0.659926470588235	Heart_Atrial_Appendage	1.50289803596557	protein_coding	OVOS2
ENST00000396402.5	2.2277037235935e-06	0.000816592646179744	0.293242320819113	0.179779411764706	Heart_Atrial_Appendage	0.705865514973908	protein_coding	CYP19A1
ENST00000410038.5	2.39038232428287e-05	0.00637254196905412	6.02501706484642	9.76154411764706	Heart_Atrial_Appendage	-0.69614404921111	protein_coding	LIMS2
ENST00000457901.1	1.70018966054725e-07	7.12258025650687e-05	0.39617747440273	0.224852941176471	Heart_Atrial_Appendage	0.817165099534031	lincRNA	AC067959.1
ENST00000520324.5	3.81754611554826e-05	0.00861150306449637	0.125153583617747	0.390955882352941	Heart_Atrial_Appendage	-1.64330621354308	lincRNA	LINC01485
ENST00000542490.5	8.11497332080259e-10	3.96619321054227e-07	0.145051194539249	0.0440441176470588	Heart_Atrial_Appendage	1.71954091995173	protein_coding	OVOS2
ENST00000550678.1	3.08412625530431e-08	1.3914154221046e-05	0.52443686006826	0.257426470588235	Heart_Atrial_Appendage	1.02660867871821	lincRNA	RP11-767I20.1
ENST00000566208.1	2.77537032804313e-05	0.00678231123915541	0.505119453924915	0.322058823529412	Heart_Atrial_Appendage	0.649300387743231	lincRNA	LINC02152
ENST00000608373.1	2.39224656719913e-12	1.27550237423845e-09	0.235460750853242	0.143823529411765	Heart_Atrial_Appendage	0.7111868770383	lincRNA	AC006946.16
ENST00000612179.1	7.51215152769008e-06	0.00231888256367907	1.27382252559727	0.792941176470588	Heart_Atrial_Appendage	0.683878538994508	protein_coding	COMP
ENST00000334289.7	5.01358192854315e-05	0.00816796055858488	0.722619047619048	0.459202898550725	Heart_Left_Ventricle	0.654103534948603	protein_coding	ANGPTL5
ENST00000361300.4	2.02288841774509e-07	8.47445755005356e-05	0.295306122448979	0.550289855072464	Heart_Left_Ventricle	-0.897980464424404	protein_coding	PHACTR3
ENST00000373401.2	1.58363120190241e-06	0.000488841947324085	0.250136054421769	0.129057971014493	Heart_Left_Ventricle	0.954693772043483	protein_coding	MDGA1
ENST00000391394.3	4.59317845577894e-11	2.24491597026196e-08	0.360986394557823	0.111594202898551	Heart_Left_Ventricle	1.69368237958394	protein_coding	OVOS2
ENST00000433710.2	2.23610485520975e-12	1.31147549758052e-09	22.2104761904762	13.1176086956522	Heart_Left_Ventricle	0.759735579912166	protein_coding	MIPEP
ENST00000478457.1	2.64397617601278e-05	0.00504884607634258	0.110204081632653	0.037463768115942	Heart_Left_Ventricle	1.55660973939886	protein_coding	FMO3
ENST00000529582.5	3.15222929019307e-05	0.00572861087036301	9.41877551020408	5.7304347826087	Heart_Left_Ventricle	0.716894910107444	protein_coding	LTBP3
ENST00000550678.1	3.51154685856484e-26	2.94217461792612e-23	0.760068027210885	0.16731884057971	Heart_Left_Ventricle	2.18352864156304	lincRNA	RP11-767I20.1
ENST00000555606.5	3.22325931324773e-05	0.00572861087036301	0.80360544217687	0.515507246376811	Heart_Left_Ventricle	0.640494626927495	protein_coding	EVL
ENST00000562365.2	1.79757457028977e-05	0.00421710994189981	1.11353741496599	0.734420289855073	Heart_Left_Ventricle	0.600472211833122	protein_coding	PINLYP
ENST00000565585.5	1.31261078876391e-07	5.9218940585387e-05	2.0093537414966	0.918913043478261	Heart_Left_Ventricle	1.12873131793843	protein_coding	LMAN1L
ENST00000599899.5	5.76863681723056e-05	0.00914406890082627	17.2534693877551	11.1932608695652	Heart_Left_Ventricle	0.624256103451773	protein_coding	C3
